host_response_rate.percentage,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,bed_type,Number.of.amenities,security_deposit,cleaning_fee,instant_bookable,cancellation_policy,require_guest_phone_verification,average_price,if_review_score96,sqrt.host_total_listings_count,sqrt.accommodates,sqrt.security_deposit,sqrt.number_of_reviews,HierCluster,KMeansCluster
99,1070,f,Downtown,Apartment,Entire home/apt,2,1,1,Real Bed,31,400,81,t,strict_14_with_grace_period,f,465.77,f,32.71085447,1.414213562,20,5.291502622,7,5
100,2,t,North End,Condominium,Entire home/apt,4,1.5,2,Real Bed,21,1000,100,f,flexible,f,292.9,t,1.414213562,2,31.6227766,13.60147051,2,3
99,1070,f,Fenway,Apartment,Entire home/apt,2,1,1,Real Bed,33,400,99,t,strict_14_with_grace_period,f,251.45,t,32.71085447,1.414213562,20,4.582575695,7,5
80,4,f,Back Bay,Serviced apartment,Entire home/apt,5,1,2,Real Bed,23,0,75,f,flexible,f,289.13,f,2,2.236067977,0,3.741657387,3,3
100,8,t,Brighton,House,Private room,3,2.5,1,Real Bed,28,250,30,t,moderate,f,70.36,f,2.828427125,1.732050808,15.8113883,3.464101615,5,1
100,19,t,Back Bay,Apartment,Entire home/apt,4,1,1,Real Bed,10,204.28,72.07,t,strict_14_with_grace_period,f,180,f,4.358898944,2,14.29265546,8.774964387,6,6
100,6,f,Brighton,House,Private room,2,1,1,Real Bed,33,0,25,t,strict_14_with_grace_period,f,53.05,f,2.449489743,1.414213562,0,4.69041576,5,1
100,4,t,South Boston,Condominium,Entire home/apt,6,1,3,Real Bed,22,200,150,t,strict_14_with_grace_period,f,302.74,f,2,2.449489743,14.14213562,2.449489743,6,3
100,4,f,Roxbury,House,Private room,1,1,1,Real Bed,19,200,45,f,moderate,f,64.7,f,2,1,14.14213562,3.605551275,5,6
98,33,t,Roxbury,House,Shared room,1,2,1,Real Bed,28,300,8,f,flexible,f,22.44,f,5.744562647,1,17.32050808,4.898979486,4,6
100,4,t,Roslindale,House,Private room,2,1,1,Real Bed,16,204.28,72.07,f,strict_14_with_grace_period,f,50,f,2,1.414213562,14.29265546,3.31662479,4,6
100,3,t,Dorchester,Apartment,Private room,1,1,1,Real Bed,28,300,39,t,strict_14_with_grace_period,f,80.14,t,1.732050808,1,17.32050808,6.08276253,5,1
100,1,f,Bay Village,Townhouse,Entire home/apt,5,2.5,2,Real Bed,28,1000,250,t,strict_14_with_grace_period,f,501.64,f,1,2.236067977,31.6227766,3.605551275,6,2
99,1070,f,Downtown,Apartment,Entire home/apt,4,1,2,Real Bed,32,400,110,t,strict_14_with_grace_period,f,522.74,f,32.71085447,2,20,4.472135955,7,5
99,16,t,Downtown,Apartment,Entire home/apt,3,1,1,Real Bed,38,0,69,t,strict_14_with_grace_period,f,254.34,f,4,1.732050808,0,4.582575695,6,1
100,3,t,Brighton,Apartment,Private room,2,1,1,Real Bed,17,0,25,f,flexible,f,65.04,t,1.732050808,1.414213562,0,3.16227766,4,6
99,1070,f,Mission Hill,Apartment,Entire home/apt,4,1,2,Real Bed,34,400,110,t,strict_14_with_grace_period,f,483.81,f,32.71085447,2,20,4.69041576,7,5
100,2,f,Roxbury,Apartment,Private room,2,1,1,Real Bed,34,0,20,t,moderate,f,60.78,f,1.414213562,1.414213562,0,3.31662479,5,1
100,1,t,South Boston,Apartment,Entire home/apt,4,1,2,Real Bed,30,250,75,f,strict_14_with_grace_period,f,255.08,f,1,2,15.8113883,14.96662955,2,3
99,1070,f,Fenway,Apartment,Entire home/apt,2,1,1,Real Bed,32,400,107,t,strict_14_with_grace_period,f,512.19,f,32.71085447,1.414213562,20,5,7,5
100,5,t,Brighton,Apartment,Private room,2,1,1,Real Bed,25,1000,25,t,strict_14_with_grace_period,f,53.76,f,2.236067977,1.414213562,31.6227766,7.071067812,5,6
100,3,f,Allston,Apartment,Private room,2,1,1,Real Bed,21,0,20,t,strict_14_with_grace_period,f,67.37,f,1.732050808,1.414213562,0,4.582575695,5,1
100,25,f,Dorchester,Apartment,Private room,1,1,1,Real Bed,24,500,50,f,strict_14_with_grace_period,f,31.78,t,5,1,22.36067977,2.449489743,4,6
99,11,t,Roxbury,Apartment,Private room,1,2,1,Real Bed,18,0,26,f,strict_14_with_grace_period,f,58.2,t,3.31662479,1,0,2,4,6
100,3,t,Beacon Hill,Apartment,Entire home/apt,2,1,1,Real Bed,20,100,90,t,strict_14_with_grace_period,f,224.57,f,1.732050808,1.414213562,10,10.86278049,6,1
100,1,f,North End,Apartment,Entire home/apt,2,1,1,Real Bed,47,500,75,t,moderate,f,201.63,t,1,1.414213562,22.36067977,8.544003745,3,1
100,1,t,Dorchester,Apartment,Private room,2,1,1,Real Bed,23,204.28,30,f,flexible,f,66.96,t,1,1.414213562,14.29265546,10.67707825,4,1
100,11,t,Roxbury,Apartment,Private room,2,1,1,Real Bed,30,100,55,f,moderate,t,62.15,f,3.31662479,1.414213562,10,10.48808848,1,1
99,1070,f,Back Bay,Apartment,Entire home/apt,2,1,0,Real Bed,29,400,93,t,strict_14_with_grace_period,f,237.75,f,32.71085447,1.414213562,20,9.746794345,7,5
100,14,t,Allston,Apartment,Entire home/apt,8,1,3,Real Bed,34,0,89,f,strict_14_with_grace_period,f,348.38,f,3.741657387,2.828427125,0,10.63014581,6,3
99,71,f,Downtown,Apartment,Entire home/apt,2,1,0,Real Bed,31,100,50,t,strict_14_with_grace_period,f,112.15,f,8.426149773,1.414213562,10,8.246211251,6,1
91,4,f,Allston,House,Private room,3,1,1,Real Bed,21,204.28,35,t,moderate,f,83.48,f,2,1.732050808,14.29265546,2,5,6
100,2,f,South End,Apartment,Entire home/apt,4,1,1,Real Bed,28,204.28,72.07,t,moderate,f,250,t,1.414213562,2,14.29265546,5.477225575,3,3
98,33,t,Roxbury,House,Private room,4,2,1,Real Bed,21,300,12,f,flexible,f,48.45,f,5.744562647,2,17.32050808,3.16227766,4,6
99,1070,f,Downtown,Apartment,Entire home/apt,2,1,1,Real Bed,31,400,99,t,strict_14_with_grace_period,f,463.53,f,32.71085447,1.414213562,20,4.242640687,7,5
100,2,f,Mission Hill,Apartment,Private room,3,1,1,Real Bed,25,0,25,f,moderate,f,122.03,f,1.414213562,1.732050808,0,6.08276253,5,1
99,1070,f,Downtown,Apartment,Entire home/apt,4,3,2,Real Bed,31,400,110,t,strict_14_with_grace_period,f,514.45,f,32.71085447,2,20,8,7,5
100,1,t,Charlestown,Apartment,Entire home/apt,4,1,1,Real Bed,38,0,0,f,strict_14_with_grace_period,f,159.96,t,1,2,0,3,2,1
100,12,f,South Boston Waterfront,Apartment,Entire home/apt,4,2,2,Real Bed,30,100,150,t,strict_14_with_grace_period,f,383.93,t,3.464101615,2,10,7.615773106,6,3
100,36,f,South End,Apartment,Entire home/apt,4,1,1,Real Bed,31,0,135,f,strict_14_with_grace_period,f,202.95,t,6,2,0,4.795831523,2,3
100,3,t,Jamaica Plain,Bed and breakfast,Private room,2,1,1,Real Bed,17,200,15,t,strict_14_with_grace_period,f,53.04,t,1.732050808,1.414213562,14.14213562,4.472135955,5,6
100,5,t,Brighton,House,Entire home/apt,8,1,3,Real Bed,17,300,150,t,strict_14_with_grace_period,f,349.18,t,2.236067977,2.828427125,17.32050808,3,6,3
100,23,f,Roxbury,Apartment,Private room,2,1,1,Real Bed,12,100,40,t,strict_14_with_grace_period,f,69,f,4.795831523,1.414213562,10,1.732050808,5,6
100,1,f,Brighton,Apartment,Entire home/apt,2,1,1,Real Bed,9,204.28,72.07,t,flexible,f,77.19,f,1,1.414213562,14.29265546,1.414213562,3,6
99,1070,f,South Boston,Apartment,Entire home/apt,6,2,3,Real Bed,33,400,130,t,strict_14_with_grace_period,f,607.77,f,32.71085447,2.449489743,20,6.32455532,7,5
95,91,f,Beacon Hill,Apartment,Entire home/apt,4,1,1,Real Bed,34,500,105,t,strict_14_with_grace_period,f,196.35,f,9.539392014,2,22.36067977,6.480740698,6,3
99,7,f,North End,Apartment,Entire home/apt,6,1,3,Real Bed,27,150,65,t,strict_14_with_grace_period,f,177.65,f,2.645751311,2.449489743,12.24744871,2.449489743,6,3
98,1609,t,Back Bay,Apartment,Entire home/apt,5,2,2,Real Bed,25,0,139,t,strict_14_with_grace_period,f,424.31,t,40.11234224,2.236067977,0,1.414213562,7,5
100,1,f,Mission Hill,Apartment,Private room,2,1,1,Real Bed,26,100,35,f,strict_14_with_grace_period,f,78.29,f,1,1.414213562,10,7.874007874,4,1
100,19,f,West End,Apartment,Entire home/apt,4,2,2,Real Bed,43,1000,150,f,strict_14_with_grace_period,f,318.66,f,4.358898944,2,31.6227766,3.16227766,2,2
99,16,t,Downtown,Apartment,Entire home/apt,4,1,1,Real Bed,31,0,69,t,strict_14_with_grace_period,f,220.34,f,4,2,0,1,6,1
99,85,f,South End,Apartment,Entire home/apt,2,1,0,Real Bed,27,0,69,t,strict_14_with_grace_period,f,150.08,f,9.219544457,1.414213562,0,8.306623863,6,1
100,5,f,Dorchester,House,Private room,1,1,1,Real Bed,40,204.28,0,t,strict_14_with_grace_period,f,57.52,t,2.236067977,1,14.29265546,9.055385138,5,1
92,1,t,East Boston,Condominium,Entire home/apt,4,2,2,Real Bed,17,100,25,f,moderate,f,160.72,t,1,2,10,1,1,6
97,5,f,Downtown,Apartment,Entire home/apt,3,1,0,Real Bed,43,250,85,t,strict_14_with_grace_period,f,196.97,f,2.236067977,1.732050808,15.8113883,13.49073756,6,1
100,1,t,Jamaica Plain,Apartment,Private room,2,1,1,Real Bed,20,204.28,72.07,f,flexible,f,80.51,t,1,1.414213562,14.29265546,11.26942767,4,1
90,1,t,Brighton,Condominium,Entire home/apt,5,1,2,Real Bed,25,300,65,t,strict_14_with_grace_period,f,258.31,f,1,2.236067977,17.32050808,6,6,3
99,1070,f,Fenway,Apartment,Entire home/apt,2,1,0,Real Bed,33,400,94,t,strict_14_with_grace_period,f,230.35,f,32.71085447,1.414213562,20,1.732050808,7,5
96,4,f,East Boston,Condominium,Entire home/apt,6,1,2,Real Bed,17,400,75,f,strict_14_with_grace_period,f,231.43,t,2,2.449489743,20,2.236067977,6,3
98,33,t,Roxbury,Apartment,Private room,2,1,1,Real Bed,33,300,11,f,flexible,f,42.51,f,5.744562647,1.414213562,17.32050808,3.605551275,4,6
99,85,f,South End,Apartment,Entire home/apt,2,1,0,Real Bed,28,204.28,85,t,strict_14_with_grace_period,f,152.07,f,9.219544457,1.414213562,14.29265546,8.062257748,6,1
92,7,t,Chinatown,Apartment,Entire home/apt,5,1,2,Real Bed,26,100,69,t,moderate,f,291.23,f,2.645751311,2.236067977,10,13.41640786,6,3
100,1,f,South Boston,Condominium,Entire home/apt,2,1,1,Real Bed,15,204.28,72.07,f,flexible,f,150.13,t,1,1.414213562,14.29265546,2,3,6
87,9,t,Allston,House,Private room,1,2,1,Real Bed,23,100,25,f,flexible,f,52.77,t,3,1,10,11.53256259,4,1
90,1,t,East Boston,Apartment,Entire home/apt,2,1,1,Real Bed,17,100,30,f,strict_14_with_grace_period,f,109.68,f,1,1.414213562,10,1,2,6
100,9,f,Mission Hill,House,Entire home/apt,16,3,5,Real Bed,37,0,250,t,strict_14_with_grace_period,f,560.56,t,3,4,0,7.141428429,6,2
90,4,f,Downtown,Apartment,Entire home/apt,4,1,1,Real Bed,22,200,75,t,strict_14_with_grace_period,f,169.99,f,2,2,14.14213562,10.14889157,6,1
100,2,f,Fenway,Apartment,Entire home/apt,7,1,2,Real Bed,20,300,125,t,strict_14_with_grace_period,f,349.62,f,1.414213562,2.645751311,17.32050808,8.831760866,6,3
100,3,f,Beacon Hill,Apartment,Entire home/apt,7,2,4,Real Bed,44,500,200,t,strict_14_with_grace_period,f,690.96,f,1.732050808,2.645751311,22.36067977,10.44030651,6,2
100,1,t,Charlestown,Condominium,Entire home/apt,6,1,2,Real Bed,37,1000,120,t,strict_14_with_grace_period,f,125.99,f,1,2.449489743,31.6227766,11.04536102,6,3
99,85,f,South End,Apartment,Entire home/apt,2,1,0,Real Bed,26,204.28,85,t,strict_14_with_grace_period,f,151.63,f,9.219544457,1.414213562,14.29265546,8.831760866,6,1
100,3,f,Roxbury,Apartment,Entire home/apt,5,1,2,Real Bed,28,0,35,f,moderate,f,145.78,f,1.732050808,2.236067977,0,6.92820323,3,3
100,18,f,Dorchester,House,Entire home/apt,16,2,5,Real Bed,52,450,145,t,moderate,f,617.45,t,4.242640687,4,21.21320344,3.464101615,6,2
80,1,t,South Boston,Apartment,Entire home/apt,4,2,2,Real Bed,32,0,75,f,moderate,f,233.85,t,1,2,0,7.810249676,1,3
100,1,t,Beacon Hill,Apartment,Entire home/apt,3,1,1,Real Bed,27,204.28,72.07,f,strict_14_with_grace_period,f,121.36,f,1,1.732050808,14.29265546,5,2,6
95,91,f,Beacon Hill,Apartment,Entire home/apt,2,1,0,Real Bed,24,500,105,t,strict_14_with_grace_period,f,182.75,t,9.539392014,1.414213562,22.36067977,5.656854249,6,6
99,1070,f,Brighton,Apartment,Entire home/apt,4,1,2,Real Bed,34,400,110,t,strict_14_with_grace_period,f,486.9,f,32.71085447,2,20,3.872983346,7,5
100,20,t,South Boston,Apartment,Entire home/apt,4,1,2,Real Bed,38,400,145,t,strict_14_with_grace_period,f,261.73,t,4.472135955,2,20,12,6,3
100,11,f,Jamaica Plain,House,Private room,4,2,1,Real Bed,23,204.28,50,t,strict_14_with_grace_period,f,175.21,f,3.31662479,2,14.29265546,2.236067977,5,6
100,4,t,Dorchester,House,Private room,2,1,1,Real Bed,19,0,20,t,moderate,f,64.31,f,2,1.414213562,0,6.32455532,5,1
89,51,f,Roxbury,Apartment,Entire home/apt,4,1,1,Real Bed,31,500,105,t,strict_14_with_grace_period,f,152.02,f,7.141428429,2,22.36067977,7.141428429,6,3
100,2,f,Dorchester,House,Private room,2,1.5,1,Real Bed,22,0,25,t,moderate,f,69.11,t,1.414213562,1.414213562,0,2.449489743,5,1
100,18,t,South Boston,Condominium,Entire home/apt,6,1,3,Real Bed,23,204.28,99,t,strict_14_with_grace_period,f,109.63,f,4.242640687,2.449489743,14.29265546,10.09950494,6,3
99,1070,f,Downtown,Apartment,Entire home/apt,5,1,2,Real Bed,32,400,110,t,strict_14_with_grace_period,f,528.48,f,32.71085447,2.236067977,20,6,7,5
100,1,t,Jamaica Plain,Guest suite,Entire home/apt,4,1,1,Real Bed,33,0,0,f,moderate,f,112.74,t,1,2,0,11.83215957,1,1
89,51,f,Roxbury,Apartment,Entire home/apt,6,1,2,Real Bed,34,500,130,t,strict_14_with_grace_period,f,269.74,f,7.141428429,2.449489743,22.36067977,10.72380529,6,3
90,10,f,South End,Apartment,Entire home/apt,2,1,1,Real Bed,23,300,70,t,strict_14_with_grace_period,f,224.23,f,3.16227766,1.414213562,17.32050808,12.08304597,6,1
100,36,f,South End,Apartment,Entire home/apt,2,1,0,Real Bed,33,0,30,f,strict_14_with_grace_period,f,169.7,f,6,1.414213562,0,6.403124237,2,1
99,71,f,Back Bay,Apartment,Entire home/apt,6,1.5,3,Real Bed,39,300,85,t,strict_14_with_grace_period,f,205.95,f,8.426149773,2.449489743,17.32050808,11.40175425,6,3
100,4,f,Fenway,Apartment,Entire home/apt,4,1,2,Real Bed,37,204.28,95,t,strict_14_with_grace_period,f,195.15,t,2,2,14.29265546,12.80624847,6,3
98,6,t,Back Bay,Apartment,Entire home/apt,4,1,1,Real Bed,32,0,75,t,moderate,f,182.98,f,2.449489743,2,0,12.80624847,6,1
100,1,f,South Boston,Apartment,Private room,1,1,1,Real Bed,26,0,38,f,flexible,f,66.61,t,1,1,0,9.219544457,4,1
100,3,f,Dorchester,Hotel,Private room,3,1,1,Real Bed,28,0,40,t,flexible,f,179.05,t,1.732050808,1.732050808,0,10.09950494,5,1
99,750,f,South Boston Waterfront,Apartment,Entire home/apt,7,2,3,Real Bed,25,700,159,t,strict,t,715.41,t,27.38612788,2.645751311,26.45751311,1,7,5
100,2,t,Jamaica Plain,Apartment,Private room,2,1,1,Real Bed,33,204.28,25,t,strict_14_with_grace_period,f,52.96,f,1.414213562,1.414213562,14.29265546,8.062257748,5,1
100,38,f,Dorchester,Apartment,Private room,1,2,1,Real Bed,38,120,45,t,moderate,f,51.58,f,6.164414003,1,10.95445115,5.385164807,5,1
100,3,t,Back Bay,Apartment,Entire home/apt,2,1,0,Real Bed,21,200,80,t,strict_14_with_grace_period,f,245.81,t,1.732050808,1.414213562,14.14213562,10.53565375,6,1
100,5,f,Downtown,Loft,Entire home/apt,8,3,3,Real Bed,38,500,160,f,moderate,f,698.44,f,2.236067977,2.828427125,22.36067977,7.348469228,2,2
100,1,t,Dorchester,Condominium,Private room,2,1,1,Real Bed,41,100,50,f,flexible,f,83,t,1,1.414213562,10,7.348469228,4,1
98,1609,t,West End,Apartment,Entire home/apt,5,2,2,Real Bed,25,0,139,t,strict_14_with_grace_period,f,428.17,f,40.11234224,2.236067977,0,1,7,5
100,18,t,Roxbury,Condominium,Entire home/apt,6,1,3,Real Bed,22,0,99,t,strict_14_with_grace_period,f,149.82,f,4.242640687,2.449489743,0,9.38083152,6,3
77,3,f,Back Bay,Apartment,Entire home/apt,2,1,0,Real Bed,13,0,25,f,strict_14_with_grace_period,f,116.84,f,1.732050808,1.414213562,0,11.83215957,2,1
100,20,t,Back Bay,Apartment,Entire home/apt,7,2,3,Real Bed,43,650,175,t,strict_14_with_grace_period,f,797.08,t,4.472135955,2.645751311,25.49509757,13.03840481,6,2
100,1,f,Mission Hill,Apartment,Entire home/apt,9,1,2,Real Bed,26,200,79,f,moderate,f,161.8,f,1,3,14.14213562,4.123105626,3,3
100,4,t,Brighton,Apartment,Entire home/apt,8,1,2,Real Bed,26,250,60,t,moderate,f,187.74,f,2,2.828427125,15.8113883,9.273618495,6,3
100,8,t,Brighton,House,Private room,3,2.5,1,Real Bed,28,250,30,t,moderate,f,65.03,f,2.828427125,1.732050808,15.8113883,4.582575695,5,1
99,17,t,Downtown,Hostel,Private room,2,2,1,Real Bed,16,204.28,72.07,t,strict_14_with_grace_period,f,138.1,f,4.123105626,1.414213562,14.29265546,2.236067977,5,6
100,4,f,Back Bay,Apartment,Entire home/apt,4,1,1,Real Bed,23,100,80,f,strict_14_with_grace_period,f,181.47,t,2,2,10,9.327379053,2,1
99,15,f,Dorchester,House,Private room,2,2,1,Real Bed,34,0,70,t,strict_14_with_grace_period,f,54.95,f,3.872983346,1.414213562,0,2,5,1
82,1,f,Brighton,Apartment,Entire home/apt,7,2,3,Real Bed,30,0,80,t,flexible,f,214.61,f,1,2.645751311,0,3,3,3
89,51,f,Back Bay,Apartment,Entire home/apt,6,1,3,Real Bed,33,500,130,t,strict_14_with_grace_period,f,356.43,f,7.141428429,2.449489743,22.36067977,7.615773106,6,3
97,23,t,Fenway,Apartment,Entire home/apt,4,1,2,Real Bed,20,200,90,t,strict_14_with_grace_period,f,240.93,f,4.795831523,2,14.14213562,2,6,3
100,1,f,Brighton,Condominium,Entire home/apt,10,2,3,Real Bed,52,0,125,t,strict_14_with_grace_period,f,318.66,t,1,3.16227766,0,2.449489743,6,3
100,1,f,Downtown,Apartment,Entire home/apt,2,2,1,Real Bed,13,0,35,f,moderate,f,203.18,t,1,1.414213562,0,2,3,6
99,1070,f,North End,Apartment,Entire home/apt,2,1,1,Real Bed,31,400,90,t,strict_14_with_grace_period,f,465.06,f,32.71085447,1.414213562,20,5.196152423,7,5
100,1,t,Back Bay,Condominium,Entire home/apt,2,1,2,Real Bed,37,200,70,f,strict_14_with_grace_period,f,203.84,t,1,1.414213562,14.14213562,4.69041576,2,1
96,24,t,Downtown,Apartment,Entire home/apt,2,1,1,Real Bed,19,0,100,f,moderate,f,294.51,f,4.898979486,1.414213562,0,6.633249581,1,1
100,1,t,Jamaica Plain,House,Private room,2,1.5,1,Real Bed,20,100,20,f,moderate,f,75,t,1,1.414213562,10,15.23154621,1,1
100,21,f,Dorchester,House,Private room,3,1,1,Real Bed,24,0,30,f,strict_14_with_grace_period,f,52.15,f,4.582575695,1.732050808,0,2,4,6
100,7,f,Dorchester,House,Entire home/apt,25,4,7,Real Bed,19,1000,230,f,strict_14_with_grace_period,f,653.56,t,2.645751311,5,31.6227766,5.196152423,2,2
100,39,f,Downtown,Apartment,Private room,4,1,0,Real Bed,9,300,55,t,strict_14_with_grace_period,f,151.27,f,6.244997998,2,17.32050808,3.16227766,5,6
100,1,f,Charlestown,Townhouse,Entire home/apt,4,2,2,Real Bed,24,500,200,f,moderate,f,350,t,1,2,22.36067977,2.645751311,3,3
99,1070,f,South Boston Waterfront,Apartment,Entire home/apt,2,1,1,Real Bed,34,400,91,t,strict_14_with_grace_period,f,473.69,f,32.71085447,1.414213562,20,5.916079783,7,5
100,4,f,Mission Hill,House,Private room,3,1,1,Real Bed,20,100,30,f,strict_14_with_grace_period,f,80,t,2,1.732050808,10,5.291502622,4,6
100,6,f,Chinatown,Apartment,Entire home/apt,4,1,1,Real Bed,41,0,65,t,strict_14_with_grace_period,f,218.63,f,2.449489743,2,0,12.92284798,6,1
100,1,f,South End,Apartment,Entire home/apt,7,2,4,Real Bed,23,200,125,f,flexible,f,416.21,f,1,2.645751311,14.14213562,3.872983346,3,3
75,6,t,South Boston Waterfront,Apartment,Private room,2,2,1,Real Bed,14,204.28,25,f,moderate,f,149,t,2.449489743,1.414213562,14.29265546,14.14213562,1,1
99,71,f,Beacon Hill,Apartment,Entire home/apt,2,1,0,Real Bed,22,100,55,t,strict_14_with_grace_period,f,115.5,f,8.426149773,1.414213562,10,4.795831523,6,6
97,3,t,Jamaica Plain,Apartment,Entire home/apt,4,1,1,Real Bed,48,200,72.07,t,moderate,f,237.15,f,1.732050808,2,14.14213562,6.708203932,6,1
100,3,f,Allston,Apartment,Private room,3,1,0,Real Bed,34,0,16,t,strict_14_with_grace_period,f,77.92,f,1.732050808,1.732050808,0,6.32455532,5,1
98,1751,f,Back Bay,Apartment,Entire home/apt,5,1,2,Real Bed,18,204.28,119,t,strict_14_with_grace_period,f,365.76,f,41.84495191,2.236067977,14.29265546,1,7,5
86,4,f,Back Bay,Apartment,Entire home/apt,6,2.5,3,Real Bed,23,0,149,t,moderate,f,500.01,f,2,2.449489743,0,8.94427191,3,3
99,1070,f,Fenway,Apartment,Entire home/apt,2,1,0,Real Bed,33,400,89,t,strict_14_with_grace_period,f,233.66,f,32.71085447,1.414213562,20,3.31662479,7,5
99,1070,f,Downtown,Apartment,Entire home/apt,4,2,2,Real Bed,33,400,122,t,strict_14_with_grace_period,f,340.08,f,32.71085447,2,20,6.708203932,7,5
90,1,f,Dorchester,Apartment,Private room,2,1,1,Real Bed,37,0,10,t,strict_14_with_grace_period,f,75.75,f,1,1.414213562,0,2.236067977,5,1
100,5,t,Dorchester,Apartment,Entire home/apt,9,1,3,Real Bed,36,250,110,f,strict_14_with_grace_period,f,335.86,f,2.236067977,3,15.8113883,12.16552506,2,3
99,1070,f,South End,Apartment,Entire home/apt,2,1,1,Real Bed,32,400,92,t,strict_14_with_grace_period,f,497.21,f,32.71085447,1.414213562,20,5.385164807,7,5
100,14,t,Allston,Apartment,Entire home/apt,6,1,2,Real Bed,24,0,80,t,strict_14_with_grace_period,f,287.79,f,3.741657387,2.449489743,0,7.280109889,6,3
100,3,f,Downtown,Apartment,Private room,4,2,1,Real Bed,15,5000,60,t,strict_14_with_grace_period,f,100,f,1.732050808,2,70.71067812,2.828427125,2,2
99,1070,f,Roxbury,Apartment,Entire home/apt,4,1,2,Real Bed,33,400,110,t,strict_14_with_grace_period,f,267.64,f,32.71085447,2,20,6.557438524,7,5
100,1,f,South End,Apartment,Entire home/apt,4,1,2,Real Bed,30,0,50,f,moderate,f,197.79,t,1,2,0,5.744562647,3,1
100,5,t,Roslindale,Townhouse,Entire home/apt,10,1,3,Real Bed,36,250,150,f,strict_14_with_grace_period,f,150.04,f,2.236067977,3.16227766,15.8113883,3.31662479,2,3
100,1,f,East Boston,Guesthouse,Private room,2,1,0,Real Bed,9,204.28,20,t,flexible,f,78.26,f,1,1.414213562,14.29265546,3.16227766,5,6
100,36,f,Fenway,Bed and breakfast,Private room,2,1,1,Real Bed,25,0,30,f,strict_14_with_grace_period,f,162.64,t,6,1.414213562,0,5.656854249,4,1
100,10,f,Allston,Apartment,Entire home/apt,8,1,2,Real Bed,19,0,80,f,strict_14_with_grace_period,f,253.21,f,3.16227766,2.828427125,0,3.872983346,2,3
100,21,f,Dorchester,House,Private room,2,1.5,1,Real Bed,23,0,25,f,flexible,f,51.01,f,4.582575695,1.414213562,0,4.472135955,4,1
100,1,f,Brighton,Apartment,Private room,2,1,1,Real Bed,15,204.28,25,f,flexible,f,56.08,f,1,1.414213562,14.29265546,13.49073756,4,1
100,8,t,South Boston,Condominium,Entire home/apt,8,2,4,Real Bed,35,100,200,f,strict_14_with_grace_period,f,420.04,f,2.828427125,2.828427125,10,6,2,2
100,4,f,South Boston,House,Private room,2,1,1,Real Bed,11,0,0,t,moderate,f,78.88,f,2,1.414213562,0,9.797958971,5,1
99,1070,f,Back Bay,Apartment,Entire home/apt,5,2,3,Real Bed,31,400,130,t,strict_14_with_grace_period,f,591.35,t,32.71085447,2.236067977,20,7.348469228,7,5
99,13,f,Brighton,House,Entire home/apt,10,2,4,Real Bed,31,0,25,t,strict_14_with_grace_period,f,214.37,f,3.605551275,3.16227766,0,3,6,3
99,1070,f,Downtown,Apartment,Entire home/apt,2,1,1,Real Bed,31,400,98,t,strict_14_with_grace_period,f,462.33,f,32.71085447,1.414213562,20,3.872983346,7,5
